# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=176807474
# chain_id=1
# iter=2000
# warmup=500
# save_warmup=1
# thin=1
# refresh=10
# stepsize=0.01
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.7
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=12
# sampler_t=NUTS(diag_e)
# sample_file=temp/tmp_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_std_curve_0,beta_std_curve_1,sigma_std_curve,envir_concentration.1,envir_concentration.2,envir_concentration.3,envir_concentration.4,envir_concentration.5,envir_concentration.6,envir_concentration.7,envir_concentration.8,envir_concentration.9,envir_concentration.10,envir_concentration.11,envir_concentration.12,envir_concentration.13,envir_concentration.14,envir_concentration.15,envir_concentration.16,envir_concentration.17,envir_concentration.18,envir_concentration.19,envir_concentration.20,envir_concentration.21,envir_concentration.22,envir_concentration.23,envir_concentration.24,envir_concentration.25,envir_concentration.26,envir_concentration.27,envir_concentration.28,envir_concentration.29,envir_concentration.30,envir_concentration.31,envir_concentration.32,envir_concentration.33,envir_concentration.34,envir_concentration.35,envir_concentration.36,envir_concentration.37,envir_concentration.38,envir_concentration.39,envir_concentration.40,envir_concentration.41,envir_concentration.42,envir_concentration.43,envir_concentration.44,envir_concentration.45,envir_concentration.46,envir_concentration.47,envir_concentration.48,envir_concentration.49,envir_concentration.50,envir_concentration.51,envir_concentration.52,envir_concentration.53,envir_concentration.54,envir_concentration.55,envir_concentration.56,sigma_envir_qPCR,mu_std_curve.1,mu_std_curve.2,mu_std_curve.3,mu_std_curve.4,mu_std_curve.5,mu_qPCR_envir.1,mu_qPCR_envir.2,mu_qPCR_envir.3,mu_qPCR_envir.4,mu_qPCR_envir.5,mu_qPCR_envir.6,mu_qPCR_envir.7,mu_qPCR_envir.8,mu_qPCR_envir.9,mu_qPCR_envir.10,mu_qPCR_envir.11,mu_qPCR_envir.12,mu_qPCR_envir.13,mu_qPCR_envir.14,mu_qPCR_envir.15,mu_qPCR_envir.16,mu_qPCR_envir.17,mu_qPCR_envir.18,mu_qPCR_envir.19,mu_qPCR_envir.20,mu_qPCR_envir.21,mu_qPCR_envir.22,mu_qPCR_envir.23,mu_qPCR_envir.24,mu_qPCR_envir.25,mu_qPCR_envir.26,mu_qPCR_envir.27,mu_qPCR_envir.28,mu_qPCR_envir.29,mu_qPCR_envir.30,mu_qPCR_envir.31,mu_qPCR_envir.32,mu_qPCR_envir.33,mu_qPCR_envir.34,mu_qPCR_envir.35,mu_qPCR_envir.36,mu_qPCR_envir.37,mu_qPCR_envir.38,mu_qPCR_envir.39,mu_qPCR_envir.40,mu_qPCR_envir.41,mu_qPCR_envir.42,mu_qPCR_envir.43,mu_qPCR_envir.44,mu_qPCR_envir.45,mu_qPCR_envir.46,mu_qPCR_envir.47,mu_qPCR_envir.48,mu_qPCR_envir.49,mu_qPCR_envir.50,mu_qPCR_envir.51,mu_qPCR_envir.52,mu_qPCR_envir.53,mu_qPCR_envir.54,mu_qPCR_envir.55,mu_qPCR_envir.56
-57.8478,1,0.151712,4,15,0,82.6561,40.7559,-3.36923,0.879993,0.577002,1.22556,1.28243,1.16436,1.47716,1.2088,1.45405,1.66673,1.36929,1.22055,0.904588,0.723403,0.530891,0.203877,0.796656,0.892377,0.930436,1.04193,0.668858,0.852538,0.873509,0.155124,0.396015,0.687098,1.22693,1.54122,1.67835,0.79521,0.403957,1.68652,1.61985,1.29637,0.949053,2.3182,1.9408,1.66644,1.77969,1.96182,0.455341,1.63217,1.09013,1.37379,1.45828,1.16962,0.829108,1.68383,0.92853,1.66169,1.204,1.52748,1.62158,-0.074577,0.328742,-0.307084,1.29191,1.39229,0.0302882,23.9098,27.279,30.6483,34.0175,37.3867,38.8119,36.6267,36.4351,36.8329,35.779,36.6832,35.8569,35.1403,36.1425,36.6436,37.7082,38.3186,38.9672,40.069,38.0718,37.7493,37.6211,37.2454,38.5024,37.8835,37.8129,40.2333,39.4217,38.4409,36.6221,35.5632,35.1012,38.0767,39.3949,35.0737,35.2983,36.3882,37.5584,32.9454,34.2169,35.1413,34.7598,34.1461,39.2218,35.2568,37.083,36.1273,35.8427,36.8152,37.9625,35.0827,37.6275,35.1573,36.6994,35.6095,35.2925,41.0072,39.6483,41.7906,36.4032,36.065
-64.324,0.813617,0.151712,4,15,0,88.0495,40.8763,-3.47029,0.90145,0.47032,1.14783,1.60121,1.54945,1.64024,0.986289,1.43581,1.6131,1.01286,1.28807,1.01106,0.469587,0.62106,0.751789,0.908865,0.701364,0.689819,1.18306,0.449244,0.560346,0.822057,0.155556,0.415894,0.676041,1.27068,1.54558,1.55169,0.641672,0.575438,1.73883,1.50275,1.24632,0.694917,2.08343,1.71935,1.68094,1.58053,2.03256,0.491034,1.94645,1.16505,1.183,0.982725,1.27618,0.910406,1.65703,1.02195,1.57498,0.797647,1.49894,1.70425,-0.124641,0.486088,-0.430466,1.54421,1.18504,0.133249,23.5249,26.9952,30.4655,33.9357,37.406,39.2442,36.893,35.3196,35.4993,35.1842,37.4536,35.8936,35.2784,37.3614,36.4063,37.3677,39.2467,38.7211,38.2674,37.7223,38.4424,38.4825,36.7708,39.3173,38.9318,38.0235,40.3365,39.4331,38.5303,36.4667,35.5127,35.4915,38.6495,38.8794,34.8421,35.6613,36.5512,38.4648,33.6462,34.9097,35.043,35.3914,33.8228,39.1723,34.1216,36.8333,36.771,37.466,36.4476,37.717,35.1259,37.3299,35.4107,38.1083,35.6746,34.9621,41.3089,39.1895,42.3702,35.5175,36.7639
-57.1389,1,0.151712,4,15,0,88.0264,40.3485,-3.19217,0.822116,0.730404,1.54494,1.26049,1.48196,1.57152,1.07588,1.2325,1.39213,1.41581,1.11673,1.07566,0.533692,0.401983,0.467942,0.608378,0.633579,0.756928,0.960875,0.592105,0.697084,0.733873,0.293995,0.636268,0.522158,1.50648,1.41035,1.5528,0.600444,0.412523,1.44135,1.79842,1.36568,1.09753,2.44809,2.18168,1.67523,1.79744,1.81774,0.255104,1.8715,0.872223,1.30836,1.22632,1.24303,0.885945,1.45792,1.09969,1.81643,0.908756,1.89463,1.57202,-0.563271,0.4782,-0.503775,1.35591,1.21909,0.0670642,24.3876,27.5798,30.772,33.9642,37.1563,38.0169,35.4168,36.3248,35.6178,35.3319,36.9141,36.4142,35.9046,35.829,36.7837,36.9148,38.6449,39.0653,38.8547,38.4064,38.326,37.9323,37.2812,38.4584,38.1233,38.0058,39.41,38.3174,38.6817,35.5396,35.8464,35.3917,38.4318,39.0317,35.7475,34.6076,35.989,36.845,32.5338,33.3842,35.0009,34.6108,34.546,39.5342,34.3744,37.5642,36.172,36.4339,36.3805,37.5204,35.6946,36.8381,34.5502,37.4476,34.3005,35.3303,42.1466,38.822,41.9566,36.0202,36.4569
-67.0308,0.792921,0.151712,4,15,0,98.4802,40.5351,-3.34763,0.706593,1.38234,1.23241,1.94648,1.74664,1.60219,1.67018,1.42141,1.45552,0.945585,1.30132,0.973423,0.718656,0.408709,0.390621,0.833721,0.736686,0.593399,1.22246,0.736757,0.375497,0.722484,0.20088,0.293579,0.837812,1.28457,1.86268,1.48339,0.8642,0.563395,1.9219,1.16528,1.209,0.713155,1.90525,2.11279,1.66614,1.88278,2.32971,0.0353876,1.73702,1.12066,1.22976,1.04946,1.1092,0.681839,1.54415,1.38692,0.983594,1.15987,1.41502,1.50456,-0.441196,0.847332,-0.488196,1.12668,1.46491,0.60999,23.797,27.1446,30.4922,33.8399,37.1875,35.9075,36.4095,34.019,34.688,35.1716,34.944,35.7767,35.6626,37.3696,36.1788,37.2765,38.1293,39.1669,39.2275,37.7441,38.069,38.5486,36.4428,38.0687,39.2781,38.1165,39.8626,39.5523,37.7304,36.2348,34.2996,35.5693,37.6421,38.6491,34.1013,36.6342,36.4878,38.1477,34.157,33.4623,34.9575,34.2323,32.7361,40.4166,34.7202,36.7836,36.4183,37.0219,36.8219,38.2526,35.3659,35.8922,37.2424,36.6523,35.7982,35.4984,42.0121,37.6986,42.1694,36.7634,35.6312
-61.5459,0.893012,0.151712,4,15,0,95.0334,40.4198,-3.20776,0.774382,1.01936,1.41692,1.53049,1.3365,1.53926,1.35845,1.16512,1.13437,1.04914,1.18599,1.04509,0.608514,0.510858,0.454527,0.79984,1.0539,0.688297,1.297,0.890712,0.375108,0.828599,0.389099,0.328623,0.650542,1.36387,1.88995,1.7108,0.585418,0.515161,1.78608,1.23792,1.37911,0.760989,1.92601,2.32086,1.55791,1.71342,2.32889,-0.0212273,1.86358,1.03571,0.827276,1.23016,1.13832,1.01923,1.39008,1.20046,1.29358,0.807058,1.48744,1.58725,-0.513116,0.720376,-0.495951,0.846407,1.10687,0.369506,24.381,27.5887,30.7965,34.0043,37.212,37.1499,35.8746,35.5104,36.1326,35.4822,36.0622,36.6824,36.781,37.0544,36.6154,37.0674,38.4678,38.7811,38.9618,37.8541,37.0391,38.2119,36.2593,37.5626,39.2165,37.7618,39.1717,39.3657,38.333,36.0448,34.3573,34.932,38.5419,38.7673,34.6905,36.4489,35.9959,37.9787,34.2416,32.975,35.4224,34.9235,32.9492,40.4879,34.4419,37.0975,37.7661,36.4737,36.7683,37.1503,35.9607,36.569,36.2703,37.8309,35.6484,35.3283,42.0658,38.109,42.0107,37.7047,36.8692
-61.3413,0.951791,0.151712,4,31,0,89.7185,40.4365,-3.26553,0.973467,1.53352,1.29885,1.00189,1.5466,1.75808,1.36163,1.70974,1.27242,1.06671,1.28873,0.790733,0.377005,0.533266,0.345547,0.764446,0.627708,0.844928,1.06022,0.725676,0.478374,0.763082,0.155323,0.422712,0.577448,1.0269,1.59227,1.71611,1.02463,0.618425,1.50547,1.38224,1.43506,0.673044,2.1852,2.12028,1.50123,1.69125,1.97746,-0.0225027,1.89707,1.16184,1.13512,1.11905,1.09916,0.611702,1.68682,1.04378,1.23317,1.01875,1.74371,1.43641,-0.252731,0.676064,-0.787295,1.49805,1.01327,0.024427,24.1088,27.3743,30.6399,33.9054,37.1709,35.4287,36.195,37.1648,35.386,34.6954,35.99,34.8533,36.2813,36.9531,36.2281,37.8543,39.2054,38.6951,39.3081,37.9402,38.3867,37.6773,36.9743,38.0668,38.8743,37.9446,39.9293,39.0561,38.5508,37.0831,35.2369,34.8325,37.0905,38.417,35.5203,35.9227,35.7503,38.2386,33.3006,33.5126,35.5342,34.9136,33.979,40.51,34.2415,36.6425,36.7297,36.7822,36.8471,38.439,34.9281,37.028,36.4095,37.1097,34.7423,35.7458,41.2618,38.2288,43.0074,35.5446,37.1276
-55.8042,0.988998,0.151712,5,31,0,90.2501,40.7847,-3.26774,0.742918,0.475022,1.33868,2.0181,1.65512,1.30997,1.34166,1.33974,1.3173,1.39047,1.12975,1.12426,0.970679,0.583427,0.705409,0.76876,0.793597,0.697387,1.16554,0.478303,0.685977,0.785352,0.317496,0.41446,0.790551,1.68006,1.65917,1.85763,0.710507,0.257362,1.6845,1.82021,1.36039,1.11025,2.24245,2.25502,1.81432,1.88939,2.16207,0.256742,2.03265,0.919456,1.21414,1.25294,1.35116,1.13122,1.62311,1.7655,1.01862,1.16623,1.67492,1.74489,-0.685308,0.40991,-0.443976,0.629462,1.39201,0.0133137,24.4459,27.7137,30.9814,34.2492,37.5169,39.2324,36.4102,34.19,35.3761,36.504,36.4005,36.4067,36.4801,36.241,37.0929,37.1109,37.6127,38.8782,38.4796,38.2726,38.1914,38.5058,36.976,39.2217,38.5431,38.2183,39.7472,39.4303,38.2013,35.2947,35.3629,34.7144,38.4629,39.9437,35.2801,34.8367,36.3393,37.1567,33.4569,33.4158,34.8559,34.6106,33.7196,39.9457,34.1425,37.7801,36.8172,36.6904,36.3694,37.0881,35.4808,35.0155,37.4561,36.9737,35.3114,35.0828,43.0241,39.4452,42.2355,38.7277,36.2359
-61.1196,0.784415,0.151712,4,31,0,82.779,40.6097,-3.27764,0.903209,1.15937,1.38163,1.39717,1.52805,1.4238,1.31134,1.5247,1.41782,1.17944,1.0922,0.904563,0.463934,0.411452,0.307341,0.741798,0.567314,0.897298,1.11508,0.678769,0.638622,0.755641,0.132469,0.597904,0.121249,1.15842,1.44095,2.08254,1.00497,0.814395,1.70883,1.49595,1.27367,0.602267,2.17703,2.10176,1.53763,1.74966,2.16358,0.179382,2.09251,1.2708,1.39069,1.16947,1.09481,0.838822,1.60729,0.930193,0.821704,1.06161,1.97894,1.39058,-0.261177,0.683381,-0.581418,1.43494,1.20295,0.315666,24.2215,27.4992,30.7768,34.0545,37.3321,36.8098,36.0813,36.0303,35.6013,35.943,36.3116,35.6123,35.9626,36.744,37.0299,37.6449,39.0891,39.2611,39.6024,38.1784,38.7503,37.6687,36.9549,38.385,38.5166,38.133,40.1756,38.65,40.2123,36.8128,35.8868,33.7839,37.3158,37.9404,35.0088,35.7066,36.4351,38.6357,33.4742,33.7209,35.5699,34.875,33.5183,40.0218,33.7513,36.4445,36.0515,36.7767,37.0214,37.8604,35.3416,37.5609,37.9165,37.1302,34.1235,36.0519,41.4658,38.3699,42.5154,35.9065,36.6669
-55.2598,0.947132,0.151712,5,31,0,91.8733,40.51,-3.18023,0.79598,0.60154,1.28965,1.54367,1.54237,1.52195,1.38032,1.42502,1.2378,1.24616,1.20336,1.20331,0.884918,0.537546,0.721947,0.726994,0.840765,0.650272,1.09672,0.443915,0.416618,0.788773,0.237766,0.400613,1.1339,1.56876,1.48744,1.50363,0.723041,0.140465,1.55455,1.74544,1.47692,1.24673,2.25948,2.23848,1.76436,1.88266,1.82485,0.12642,1.86309,0.783751,0.926079,1.25372,1.2828,0.942219,1.62802,1.46515,1.32519,1.11188,1.4298,1.65153,-0.654884,0.385937,-0.411314,0.659653,1.30949,0.0069677,24.6089,27.7891,30.9693,34.1496,37.3298,38.597,36.4086,35.6008,35.6049,35.6699,36.1203,35.9781,36.5735,36.5469,36.6831,36.6832,37.6958,38.8005,38.2141,38.198,37.8362,38.442,37.0222,39.0983,39.1851,38.0015,39.7539,39.236,36.904,35.521,35.7796,35.7281,38.2106,40.0633,35.5662,34.9591,35.8131,36.5451,33.3244,33.3912,34.899,34.5227,34.7066,40.108,34.585,38.0175,37.5649,36.5229,36.4304,37.5136,35.3326,35.8505,36.2956,36.974,35.9629,35.2578,42.5927,39.2827,41.8181,38.4122,36.3455
-54.949,0.993787,0.151712,4,15,0,77.9511,40.6592,-3.3536,0.749318,0.622942,1.46025,1.73591,1.44984,1.57861,1.34822,1.51055,1.1844,1.49865,1.21222,1.15745,0.673705,0.436459,0.137815,0.884021,0.690608,0.597188,0.984953,0.602671,0.58633,0.69482,0.067613,0.489594,0.867419,1.45505,1.45765,1.5578,0.796705,0.218883,1.47419,1.75393,1.43915,0.900271,2.10129,2.08117,1.69724,1.85306,1.95978,-0.091429,1.86147,0.788466,0.863958,1.35135,1.13248,0.864134,1.65547,1.54435,1.47278,1.16024,1.33319,1.51065,-0.637572,0.825088,-0.343972,0.919092,1.21218,0.00525591,23.8912,27.2448,30.5984,33.952,37.3056,38.5701,35.7621,34.8377,35.797,35.3652,36.1378,35.5934,36.6872,35.6333,36.5939,36.7776,38.3999,39.1955,40.197,37.6945,38.3432,38.6565,37.3561,38.6381,38.6929,38.329,40.4324,39.0173,37.7502,35.7796,35.7708,35.435,37.9874,39.9251,35.7153,34.7772,35.8329,37.64,33.6123,33.6798,34.9673,34.4448,34.0869,40.9658,34.4166,38.015,37.7618,36.1273,36.8613,37.7612,35.1074,35.4801,35.7201,36.7682,36.1882,35.5931,42.7974,37.8922,41.8127,37.5769,36.594
-55.6697,0.998913,0.151712,4,15,0,83.6115,40.4902,-3.21797,0.759484,1.10693,1.23587,1.60376,1.39244,1.3865,1.20899,1.50772,0.979013,1.308,1.22486,1.00672,0.804454,0.538363,0.529416,0.573905,0.768889,0.695894,0.993303,0.573214,0.613209,0.805855,0.483397,0.517005,0.78681,1.53083,1.98348,1.57425,0.799051,0.857784,1.71167,1.72987,1.55458,0.995236,2.19314,2.24214,1.65123,1.78107,1.64254,-0.0443191,2.12935,0.891336,1.07229,1.22782,1.09319,0.836924,1.7998,1.64927,1.17209,1.28164,1.51963,1.5755,-0.607849,0.574079,-0.455326,0.869387,1.1353,0.0148632,24.4004,27.6183,30.8363,34.0542,37.2722,36.9281,36.5132,35.3293,36.0093,36.0285,36.5997,35.6384,37.3398,36.2811,36.5486,37.2506,37.9015,38.7577,38.7865,38.6434,38.0159,38.2508,37.2938,38.6456,38.5169,37.897,38.9346,38.8265,37.9583,35.564,34.1074,35.4243,37.9189,37.7299,34.9821,34.9235,35.4876,37.2875,33.4327,33.2751,35.1766,34.7588,35.2045,40.6328,33.638,37.6219,37.0396,36.5391,36.9723,37.797,34.6985,35.1829,36.7184,36.3659,35.6001,35.4203,42.4462,38.6428,41.9554,37.6925,36.8368
-53.225,0.999318,0.151712,4,15,0,81.8406,40.5278,-3.35303,0.780784,0.744871,1.32238,1.53747,1.60808,1.2973,1.32447,1.42764,1.46533,1.27477,1.16187,0.753614,0.708332,0.498837,0.81405,0.884614,0.607775,0.582081,1.25389,0.465279,0.522934,0.765567,-0.0183707,0.368525,0.762826,1.21255,1.26554,1.91341,0.898936,0.317781,1.48027,1.58018,1.26975,0.789456,2.07155,2.25782,1.60268,1.46169,2.12421,0.296395,1.98502,0.890849,1.29886,1.12865,1.22302,0.85816,1.35954,0.759356,1.15624,0.99727,1.41638,1.30394,-0.395564,0.707526,-0.568569,0.831205,1.4796,0.0086411,23.7626,27.1157,30.4687,33.8217,37.1748,38.0302,36.0938,35.3726,35.1358,36.1779,36.0868,35.7409,35.6145,36.2534,36.632,38.0009,38.1527,38.8552,37.7983,37.5616,38.4899,38.5761,36.3235,38.9677,38.7744,37.9608,40.5894,39.2921,37.97,36.4621,36.2844,34.112,37.5136,39.4623,35.5644,35.2294,36.2703,37.8807,33.5818,32.9573,35.154,35.6267,33.4053,39.534,33.8719,37.5407,36.1727,36.7434,36.427,37.6503,35.9692,37.9816,36.6509,37.1839,35.7786,36.1556,41.8541,38.1554,42.4342,37.7407,35.5666
-49.174,0.867498,0.151712,4,31,0,75.3291,40.5052,-3.33423,0.813274,0.535025,1.4274,1.59946,1.63068,1.36268,1.29156,1.35551,1.6056,1.28551,1.13106,0.864869,0.754093,0.544963,0.552534,0.940971,0.699107,0.619795,1.16471,0.463042,0.616649,0.764042,0.0292746,0.47573,0.806193,1.2247,1.29139,1.87833,0.881932,0.415928,1.46977,1.63531,1.2893,0.880226,2.20895,2.32532,1.79744,1.52624,2.13699,0.308005,1.90721,0.886079,1.26099,1.02942,1.20035,0.855267,1.37843,0.987211,1.25043,0.941151,1.53976,1.28763,-0.425806,0.556787,-0.55182,0.842014,1.32408,0.0376026,23.834,27.1683,30.5025,33.8367,37.171,38.7213,35.7459,35.1722,35.0681,35.9617,36.1989,35.9856,35.1518,36.219,36.734,37.6215,37.9909,38.6882,38.6629,37.3678,38.1742,38.4387,36.6218,38.9613,38.4492,37.9577,40.4076,38.919,37.8172,36.4218,36.1994,34.2424,37.5646,39.1184,35.6046,35.0527,36.2064,37.5703,33.14,32.752,34.5121,35.4164,33.38,39.4782,34.1461,37.5508,36.3008,37.0729,36.503,37.6535,35.9092,37.2136,36.336,37.3672,35.3713,36.212,41.9249,38.6487,42.3451,37.6977,36.0904
-53.255,0.866332,0.151712,5,31,0,79.7601,39.9076,-3.11641,0.777663,0.252667,1.39534,1.53034,1.702,1.05386,1.37853,1.32496,1.53004,1.20218,1.13203,0.736022,0.600705,0.501893,0.43753,0.747632,0.654032,0.377442,1.01579,0.223887,0.434612,0.660674,-0.0677437,0.395717,0.637984,1.16782,1.2475,1.61802,0.781046,0.549726,1.42324,1.44049,1.20328,0.901902,2.07669,2.12739,1.78144,1.62024,1.76413,0.12283,1.88427,0.75699,0.997348,0.961768,1.09419,0.722399,1.45915,0.650661,1.03984,0.84383,1.63054,1.12344,-0.458729,0.48675,-0.81226,0.662737,1.19082,0.0548923,24.3255,27.442,30.5584,33.6748,36.7912,39.1202,35.5591,35.1384,34.6035,36.6233,35.6115,35.7785,35.1393,36.1611,36.3797,37.6138,38.0355,38.3435,38.5441,37.5777,37.8694,38.7313,36.742,39.2099,38.5532,37.8487,40.1187,38.6744,37.9194,36.2682,36.0199,34.8652,37.4735,38.1944,35.4722,35.4184,36.1577,37.0969,33.4358,33.2778,34.3559,34.8583,34.4098,39.5248,34.0354,37.5485,36.7994,36.9103,36.4976,37.6563,35.3603,37.8799,36.667,37.2779,34.8262,36.4065,41.3372,38.3907,42.4389,37.8422,36.1965
-54.0426,0.89819,0.151712,5,31,0,78.6815,40.4371,-3.2337,0.82626,1.27647,1.03121,1.33133,1.25465,1.72997,1.10221,1.47414,0.731219,1.07806,1.00932,0.955113,0.601902,0.398302,0.532434,0.587279,0.479372,0.972972,1.0019,0.840736,0.567617,0.808139,0.296041,0.456121,0.652555,1.40912,1.68439,1.70432,0.726128,0.13555,1.61821,1.55245,1.32646,0.690982,2.06936,1.99388,1.31254,1.75964,2.00658,-0.0647378,1.79189,1.14709,1.18985,1.27095,1.1011,0.874107,1.57558,1.49383,1.12229,1.17993,1.40632,1.81974,-0.617057,0.484839,-0.431251,1.17174,1.17637,0.144258,24.2686,27.5023,30.736,33.9697,37.2034,36.3093,37.1024,36.1319,36.3799,34.8429,36.8729,35.6701,38.0725,36.9509,37.1732,37.3485,38.4907,39.1491,38.7153,38.538,38.8869,37.2908,37.1972,37.7184,38.6016,37.8238,39.4798,38.9621,38.3269,35.8804,34.9902,34.9258,38.089,39.9987,35.2042,35.4169,36.1477,38.2026,33.7454,33.9894,36.1927,34.7469,33.9484,40.6464,34.6426,36.7277,36.5894,36.3272,36.8764,37.6105,35.3421,35.6065,36.8079,36.6215,35.8894,34.5526,42.4324,38.8692,41.8316,36.648,36.633
-61.2368,0.910285,0.151712,4,15,0,84.5528,40.487,-3.24783,0.782298,0.975829,0.927204,1.58502,1.51845,1.4313,1.11922,1.46128,0.514649,0.927212,1.25828,1.09416,0.626551,0.577731,0.408323,0.458291,0.67255,0.827035,1.19922,0.788313,0.691214,0.833231,0.226995,0.730298,0.71993,1.26348,1.7093,1.97907,0.599641,0.45029,1.70496,1.6623,1.44081,0.846101,2.09237,1.90245,1.48887,1.74303,1.96538,-0.0882164,2.08683,1.14787,1.30018,1.24716,1.17151,0.965202,1.64875,1.29524,1.41742,1.20406,1.45069,1.6997,-0.0631689,0.294943,-0.919456,0.842654,1.41052,0.0681149,24.2478,27.4957,30.7435,33.9913,37.2392,37.3177,37.4756,35.3391,35.5553,35.8384,36.852,35.741,38.8155,37.4756,36.4003,36.9334,38.4521,38.6106,39.1608,38.9985,38.3027,37.8009,36.5921,37.9267,38.2421,37.7808,39.7498,38.1151,38.1488,36.3834,34.9355,34.0593,38.5395,39.0245,34.9496,35.0881,35.8075,37.739,33.6913,34.3082,35.6514,34.8259,34.1038,40.7735,33.7093,36.7589,36.2642,36.4364,36.6821,37.3522,35.1321,36.2803,35.8835,36.5764,35.7754,34.9666,40.6922,39.5291,43.4732,37.7502,35.9059
-56.9687,0.715399,0.151712,4,15,0,91.3222,40.5694,-3.29586,0.757164,1.16317,1.48387,1.74444,1.62753,1.279,1.55825,1.52971,1.62774,1.43635,1.0787,0.846175,0.799681,0.464755,0.412,0.837354,0.574283,0.689989,1.0098,0.447867,0.539265,0.949279,0.155572,0.349116,0.245694,1.41747,1.62272,1.69383,1.08245,0.459296,1.60923,1.80108,1.29957,0.806312,1.94123,2.06864,1.4402,1.87279,1.95388,0.233575,1.74813,1.04378,1.22324,1.01588,1.22764,0.764416,1.62986,1.36002,1.01613,1.04928,1.60604,1.46118,-1.28083,0.548052,-0.112712,0.815057,1.10729,0.10981,24.0901,27.3859,30.6818,33.9777,37.2735,36.7357,35.6788,34.8199,35.2053,36.354,35.4336,35.5277,35.2046,35.8354,37.0141,37.7805,37.9337,39.0376,39.2115,37.8096,38.6766,38.2953,37.2412,39.0933,38.792,37.4407,40.0566,39.4187,39.7596,35.8976,35.2211,34.9867,37.0018,39.0556,35.2656,34.6333,36.2862,37.9119,34.1714,33.7514,35.8227,34.3969,34.1296,39.7995,34.8078,37.1292,36.5377,37.2212,36.5232,38.05,35.1976,36.087,37.2203,37.1111,35.2761,35.7535,44.7908,38.7631,40.9409,37.8831,36.9199
-56.9712,0.932797,0.151712,4,15,0,86.904,40.6127,-3.34405,0.78036,0.879108,1.16997,1.39752,1.39129,1.49147,1.20095,1.38051,1.02157,1.29411,1.13118,0.950509,0.914773,0.515252,0.592546,0.653488,0.640725,0.621223,1.06452,0.794069,0.754828,0.707517,0.321305,0.797567,0.850552,1.47184,1.54633,1.55612,0.465568,0.183453,1.56803,1.74652,1.313,1.04037,2.19589,2.08404,1.39654,1.66238,1.95754,0.216091,1.88637,0.951202,0.978872,1.5197,1.21352,1.13262,1.61903,1.20327,1.08223,1.05913,1.35055,1.5234,0.0676731,0.669975,-0.858763,1.29133,1.05631,0.0162982,23.8925,27.2365,30.5806,33.9246,37.2687,37.6729,36.7003,35.9393,35.9602,35.6252,36.5967,35.9962,37.1965,36.2852,36.83,37.4342,37.5537,38.8897,38.6312,38.4274,38.4701,38.5353,37.0529,37.9573,38.0885,38.2467,39.5382,37.9456,37.7684,35.6908,35.4417,35.409,39.0558,39.9992,35.3691,34.7723,36.222,37.1337,33.2696,33.6436,35.9426,35.0536,34.0666,39.8901,34.3046,37.4318,37.3393,35.5308,36.5546,36.8252,35.1986,36.5889,36.9937,37.0709,36.0964,35.5184,40.3864,38.3723,43.4844,36.2944,37.0804
-55.5394,0.75291,0.151712,4,15,0,87.6095,40.5492,-3.28263,0.833105,1.02521,1.20599,1.30136,1.61016,1.24265,1.23199,1.07085,1.1047,1.1413,1.17878,0.922299,0.60465,0.484761,0.0849154,0.537383,0.775101,0.5066,1.29112,0.649529,0.777442,0.869703,0.351616,0.635994,0.736354,1.34759,1.44158,1.78178,0.696497,0.635017,1.74473,1.68876,1.25078,0.826736,2.0448,2.11046,1.41965,1.82655,1.96998,-0.100842,1.92023,0.756016,1.20033,1.20368,1.18105,1.26321,1.7135,1.31502,0.847738,1.07956,1.43201,1.42269,-0.118003,0.620164,-0.599907,1.1051,1.30039,0.0659948,24.136,27.4186,30.7013,33.9839,37.2665,37.1838,36.5903,36.2773,35.2636,36.47,36.505,37.0339,36.9228,36.8027,36.6797,37.5216,38.5643,38.9579,40.2704,38.7851,38.0048,38.8862,36.3109,38.417,37.9971,37.6942,39.3949,38.4614,38.132,36.1255,35.817,34.7002,38.2628,38.4646,34.8219,35.0056,36.4433,37.8353,33.8368,33.6213,35.889,34.5533,34.0825,40.8802,34.2458,38.0674,36.6089,36.5979,36.6722,36.4025,34.9244,36.2324,37.7663,37.0054,35.8484,35.879,40.9365,38.5134,42.5184,36.9215,36.2804
