# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=176807474
# chain_id=3
# iter=2000
# warmup=500
# save_warmup=1
# thin=1
# refresh=10
# stepsize=0.01
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.7
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=12
# sampler_t=NUTS(diag_e)
# sample_file=temp/tmp_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_std_curve_0,beta_std_curve_1,sigma_std_curve,envir_concentration.1,envir_concentration.2,envir_concentration.3,envir_concentration.4,envir_concentration.5,envir_concentration.6,envir_concentration.7,envir_concentration.8,envir_concentration.9,envir_concentration.10,envir_concentration.11,envir_concentration.12,envir_concentration.13,envir_concentration.14,envir_concentration.15,envir_concentration.16,envir_concentration.17,envir_concentration.18,envir_concentration.19,envir_concentration.20,envir_concentration.21,envir_concentration.22,envir_concentration.23,envir_concentration.24,envir_concentration.25,envir_concentration.26,envir_concentration.27,envir_concentration.28,envir_concentration.29,envir_concentration.30,envir_concentration.31,envir_concentration.32,envir_concentration.33,envir_concentration.34,envir_concentration.35,envir_concentration.36,envir_concentration.37,envir_concentration.38,envir_concentration.39,envir_concentration.40,envir_concentration.41,envir_concentration.42,envir_concentration.43,envir_concentration.44,envir_concentration.45,envir_concentration.46,envir_concentration.47,envir_concentration.48,envir_concentration.49,envir_concentration.50,envir_concentration.51,envir_concentration.52,envir_concentration.53,envir_concentration.54,envir_concentration.55,envir_concentration.56,sigma_envir_qPCR,mu_std_curve.1,mu_std_curve.2,mu_std_curve.3,mu_std_curve.4,mu_std_curve.5,mu_qPCR_envir.1,mu_qPCR_envir.2,mu_qPCR_envir.3,mu_qPCR_envir.4,mu_qPCR_envir.5,mu_qPCR_envir.6,mu_qPCR_envir.7,mu_qPCR_envir.8,mu_qPCR_envir.9,mu_qPCR_envir.10,mu_qPCR_envir.11,mu_qPCR_envir.12,mu_qPCR_envir.13,mu_qPCR_envir.14,mu_qPCR_envir.15,mu_qPCR_envir.16,mu_qPCR_envir.17,mu_qPCR_envir.18,mu_qPCR_envir.19,mu_qPCR_envir.20,mu_qPCR_envir.21,mu_qPCR_envir.22,mu_qPCR_envir.23,mu_qPCR_envir.24,mu_qPCR_envir.25,mu_qPCR_envir.26,mu_qPCR_envir.27,mu_qPCR_envir.28,mu_qPCR_envir.29,mu_qPCR_envir.30,mu_qPCR_envir.31,mu_qPCR_envir.32,mu_qPCR_envir.33,mu_qPCR_envir.34,mu_qPCR_envir.35,mu_qPCR_envir.36,mu_qPCR_envir.37,mu_qPCR_envir.38,mu_qPCR_envir.39,mu_qPCR_envir.40,mu_qPCR_envir.41,mu_qPCR_envir.42,mu_qPCR_envir.43,mu_qPCR_envir.44,mu_qPCR_envir.45,mu_qPCR_envir.46,mu_qPCR_envir.47,mu_qPCR_envir.48,mu_qPCR_envir.49,mu_qPCR_envir.50,mu_qPCR_envir.51,mu_qPCR_envir.52,mu_qPCR_envir.53,mu_qPCR_envir.54,mu_qPCR_envir.55,mu_qPCR_envir.56
-63.4261,0.966497,0.114757,5,31,0,94.3107,40.0186,-3.18763,0.859935,0.748132,1.29765,1.27787,1.29517,1.37852,0.970488,1.28671,0.601278,1.06755,0.956039,0.711471,0.598486,0.180526,0.157649,0.89081,0.53527,0.772413,0.940986,0.647994,0.424154,0.646084,0.475786,0.391129,0.532632,1.67191,1.46735,1.63452,0.924533,0.413963,1.29842,1.59105,1.35613,0.601932,1.96439,2.12306,1.46072,1.60644,1.67585,-0.0116157,1.48958,0.93934,1.1365,1.05854,1.03217,0.627442,1.56326,1.06571,0.533728,1.0694,1.19265,1.08817,-0.715838,0.740208,-0.391283,1.23081,1.05992,0.12895,24.0805,27.2681,30.4557,33.6434,36.831,37.6339,35.8822,35.9452,35.8901,35.6244,36.9251,35.9171,38.102,36.6157,36.9711,37.7507,38.1109,39.4432,39.5161,37.1791,38.3124,37.5565,37.0191,37.9531,38.6666,37.9592,38.502,38.7719,38.3208,34.6892,35.3413,34.8084,37.0716,38.6991,35.8798,34.947,35.6958,38.0999,33.7569,33.2511,35.3624,34.8979,34.6766,40.0557,35.2704,37.0244,36.3959,36.6444,36.7285,38.0186,35.0355,36.6215,38.3173,36.6098,36.2169,36.5499,42.3005,37.6591,41.2659,36.0953,36.64
-62.2017,0.84445,0.114757,5,31,0,89.128,39.9503,-2.9515,0.796263,0.977293,1.10679,1.8482,1.60421,1.20077,1.32672,1.38071,1.64377,1.02931,1.14913,0.858306,0.529495,0.549267,0.345331,0.372206,0.640184,0.463796,1.04057,0.210342,0.588015,0.637061,-0.402036,0.299415,0.801899,0.86407,1.52337,1.66689,0.46668,0.165417,1.79089,1.43993,1.17911,0.918013,2.02983,2.06761,1.54477,1.72628,2.15615,0.0032751,2.08428,0.937788,0.960206,1.09955,1.11256,0.912638,1.52462,1.40498,0.992316,1.00909,1.81721,1.67116,-0.514874,0.477991,-0.907848,0.678666,1.24266,0.063957,25.1928,28.1443,31.0958,34.0473,36.9988,37.0658,36.6836,34.4953,35.2155,36.4062,36.0345,35.8751,35.0987,36.9123,36.5586,37.417,38.3875,38.3291,38.931,38.8517,38.0608,38.5814,36.879,39.3295,38.2148,38.07,41.1369,39.0666,37.5835,37.4,35.4541,35.0305,38.5729,39.4621,34.6645,35.7003,36.4701,37.2408,33.9592,33.8477,35.3909,34.8552,33.5864,39.9406,33.7985,37.1824,37.1162,36.705,36.6666,37.2566,35.4504,35.8035,37.0215,36.972,34.5868,35.0179,41.4699,38.5395,42.6298,37.9472,36.2826
-59.6275,0.9998,0.114757,5,31,0,87.3375,40.3714,-3.35384,0.899253,1.0045,1.15585,1.02893,1.24174,1.45176,0.948149,1.45093,0.699926,1.2897,1.11685,0.988513,0.749896,0.407727,0.412465,0.633505,0.67337,0.633854,1.17636,0.613877,0.335421,0.740731,-0.0598865,0.505737,0.361718,1.57815,1.3653,1.65434,0.655963,0.615265,1.35456,1.4506,1.57726,0.90652,1.97746,1.95897,1.45651,1.61737,1.69641,0.319253,1.64488,1.11154,1.32106,0.992796,0.993648,1.02636,1.61371,0.852048,1.33193,0.926338,1.13675,1.28556,-0.523198,0.492122,-0.643864,1.09461,1.04637,0.140479,23.6022,26.956,30.3099,33.6637,37.0176,37.0025,36.4949,36.9206,36.2068,35.5024,37.1915,35.5052,38.024,36.046,36.6257,37.0561,37.8564,39.004,38.9881,38.2467,38.113,38.2456,36.4261,38.3126,39.2465,37.8871,40.5723,38.6752,39.1583,35.0785,35.7924,34.823,38.1714,38.3079,35.8284,35.5063,35.0815,37.3311,33.7393,33.8013,35.4865,34.947,34.6819,39.3007,34.8548,36.6435,35.9408,37.0417,37.0389,36.9292,34.9593,37.5138,35.9043,37.2646,36.5589,36.0599,42.1261,38.7209,42.5308,36.7003,36.8621
-52.9842,0.966029,0.114757,5,31,0,81.891,40.0747,-3.15058,0.728775,0.766112,1.09562,1.27132,1.59821,1.32678,1.12877,1.11826,1.153,1.06696,1.07762,0.875452,0.326726,0.34431,0.554832,0.643913,0.481156,0.761565,0.85565,0.536313,0.527782,0.709293,0.244106,0.316213,1.05138,1.30758,1.55594,1.54275,0.816365,0.417979,1.79061,1.31402,1.15079,0.664666,1.99008,1.95701,1.28465,1.67179,2.02433,-0.260815,1.78516,1.00905,1.13237,0.802996,1.18566,0.474944,1.50301,0.960497,1.28505,1.10277,1.8281,1.50739,-0.652301,0.146973,-0.600608,0.964603,1.24007,0.128463,24.3218,27.4724,30.623,33.7735,36.9241,37.661,36.6229,36.0693,35.0394,35.8946,36.5184,36.5515,36.4421,36.7132,36.6796,37.3165,39.0453,38.9899,38.3267,38.046,38.5588,37.6753,37.3789,38.385,38.4119,37.84,39.3056,39.0784,36.7622,35.9551,35.1726,35.2141,37.5027,38.7578,34.4332,35.9348,36.449,37.9806,33.8048,33.909,36.0273,34.8076,33.6969,40.8964,34.4504,36.8956,36.5071,37.5448,36.3392,38.5783,35.3393,37.0486,36.0261,36.6003,34.3151,35.3255,42.1298,39.6116,41.967,37.0356,36.1678
-71.2031,0.775486,0.114757,5,31,0,89.7132,40.1038,-3.12518,1.00095,1.11973,1.1009,1.58805,1.62531,1.55915,1.21057,1.37375,1.00629,1.34064,1.00173,0.739853,0.798894,0.416417,-0.0451732,0.640205,0.780528,0.669899,1.42979,0.48125,0.542292,0.526972,-0.136174,0.43739,0.244648,1.24128,1.29178,1.78385,0.62224,0.0975924,1.15735,1.64987,1.60897,0.918647,1.86983,2.42932,1.64916,1.789,1.94213,0.323008,1.96373,0.954195,1.21277,1.50981,1.00178,1.03358,1.63633,0.906959,0.882142,1.09103,1.44108,1.20085,-0.891791,0.269685,-0.750638,0.752635,1.10161,0.0463792,24.4779,27.6031,30.7282,33.8534,36.9786,36.6044,36.6633,35.1408,35.0244,35.2311,36.3205,35.8106,36.9589,35.9141,36.9732,37.7916,37.6071,38.8024,40.2449,38.103,37.6645,38.0102,35.6354,38.5998,38.409,38.4569,40.5293,38.7369,39.3392,36.2246,36.0667,34.5289,38.1592,39.7988,36.4868,34.9476,35.0754,37.2328,34.2602,32.5117,34.9499,34.5128,34.0343,39.0943,33.9668,37.1217,36.3136,35.3853,36.973,36.8737,34.9899,37.2694,37.3469,36.6941,35.6001,36.3509,42.8908,39.261,42.4497,37.7517,36.661
-65.0561,0.918865,0.114757,5,31,0,102.014,40.605,-3.37845,0.701362,0.567525,1.36405,1.3195,1.38898,1.26733,1.26309,1.50588,1.3753,0.968056,1.04301,0.842398,0.542263,0.597399,0.689849,0.740648,0.667072,0.615879,0.678957,0.807116,0.54192,0.88555,0.240972,0.499029,0.883397,1.37584,1.71655,1.70686,1.03579,0.64089,1.77873,1.38941,0.837017,0.587982,2.36534,1.82869,1.64409,1.6469,1.97801,-0.137467,1.81183,0.878679,0.934721,0.776382,1.12262,0.679127,1.44924,1.30425,1.33145,0.904598,1.60377,1.69909,-0.436884,0.612005,-0.55415,1.00484,1.29129,0.500365,23.7128,27.0912,30.4697,33.8481,37.2266,38.6877,35.9967,36.1472,35.9124,36.3234,36.3377,35.5175,35.9586,37.3345,37.0813,37.759,38.773,38.5867,38.2744,38.1028,38.3513,38.5243,38.3112,37.8782,38.7742,37.6132,39.7909,38.9191,37.6205,35.9568,34.8058,34.8385,37.1057,38.4398,34.5957,35.911,37.7772,38.6186,32.6138,34.4269,35.0506,35.041,33.9224,41.0694,34.4839,37.6364,37.4471,37.9821,36.8123,38.3106,35.7088,36.1987,36.1068,37.5489,35.1868,34.8647,42.081,38.5374,42.4772,37.2102,36.2425
-68.6116,0.988779,0.114757,5,31,0,105.777,39.4299,-3.01559,0.598,0.840273,0.901429,1.2907,1.45606,1.36253,1.07284,1.1376,0.822285,1.03289,0.723366,0.774385,0.404961,0.164524,-0.014958,0.313717,0.50893,0.497066,1.25372,0.260454,0.177071,0.39873,-0.380483,-0.0761001,0.10031,1.05222,1.25266,1.37613,0.360702,-0.15089,1.07287,1.43822,1.51409,0.81323,1.66456,2.16888,1.32994,1.63622,1.66206,-0.104509,1.75108,0.979309,0.997997,1.33145,0.916581,0.731471,1.4667,0.733583,0.652903,0.856139,1.2857,1.02344,-0.817424,0.161963,-0.90981,0.668849,1.05146,0.55127,24.3519,27.3675,30.3831,33.3987,36.4143,36.8959,36.7115,35.5377,35.039,35.321,36.1946,35.9993,36.9502,36.3151,37.2485,37.0946,38.2087,38.9337,39.475,38.4838,37.8951,37.9309,35.6492,38.6444,38.8959,38.2275,40.5772,39.6593,39.1274,36.2568,35.6523,35.28,38.3421,39.8849,36.1945,35.0928,34.864,36.9775,34.4102,32.8894,35.4193,34.4957,34.4178,39.745,34.1493,36.4767,36.4203,35.4148,36.6658,37.224,35.0069,37.2177,37.461,36.8481,35.5527,36.3436,41.8949,38.9414,42.1735,37.4129,36.2591
-78.5571,0.791866,0.114757,5,31,0,98.5312,39.7442,-3.10802,1.08999,0.736679,1.19913,1.32424,1.17361,1.08879,1.19961,1.51673,1.19865,0.961126,0.908669,0.682099,0.351426,0.120874,0.465094,0.59917,0.456749,0.350173,0.328069,0.506052,0.528924,0.521803,-0.135341,0.473922,0.923664,1.05921,1.51356,1.65449,0.810354,0.545118,1.64966,1.30375,0.980892,0.791163,2.34485,1.70479,1.45646,1.38869,1.88705,-0.465968,1.69094,0.704377,0.766855,0.482808,1.03755,0.468372,1.26611,1.22211,1.22981,0.958877,1.69849,1.72297,-0.925548,0.406466,-0.774807,0.950158,1.46685,0.0178731,24.2041,27.3122,30.4202,33.5282,36.6362,37.4546,36.0173,35.6285,36.0966,36.3603,36.0158,35.0302,36.0188,36.757,36.9201,37.6243,38.652,39.3686,38.2987,37.882,38.3247,38.6559,38.7246,38.1714,38.1003,38.1225,40.1649,38.2713,36.8735,36.4522,35.0401,34.602,37.2256,38.05,34.6171,35.6922,36.6956,37.2853,32.4564,34.4457,35.2175,35.4282,33.8793,41.1925,34.4888,37.555,37.3608,38.2437,36.5195,38.2885,35.8091,35.9459,35.922,36.764,34.4653,34.3892,42.6209,38.4809,42.1524,36.7911,35.1852
-74.6935,0.999139,0.114757,5,31,0,106.658,39.4789,-2.91983,0.794562,0.90516,0.656712,1.43485,1.53087,1.33946,1.00156,1.90237,1.07671,1.28886,1.11617,0.48049,0.231578,0.281216,0.514172,0.332665,0.325479,0.41183,1.02491,0.246299,0.321719,0.545352,-0.0349187,-0.0238403,0.865237,0.947187,1.04076,1.67499,0.459136,0.0609845,1.31217,1.63274,1.32657,0.943156,2.24245,1.88733,1.60725,1.58034,1.5401,0.00639012,1.65933,0.814608,1.15122,0.991781,1.11785,0.3796,1.16419,0.804164,1.21639,0.558377,1.74591,1.40036,-0.621367,0.696177,-1.15573,0.576087,0.956582,0.0110575,24.8797,27.7996,30.7194,33.6392,36.5591,36.836,37.5614,35.2894,35.009,35.5679,36.5545,33.9243,36.3351,35.7156,36.2199,38.0759,38.8027,38.6578,37.9776,38.5076,38.5285,38.2764,36.4863,38.7597,38.5395,37.8866,39.5808,39.5485,36.9525,36.7133,36.44,34.5882,38.1383,39.3008,35.6476,34.7115,35.6055,36.725,32.9313,33.9682,34.786,34.8646,34.982,39.4602,34.6339,37.1004,36.1175,36.5831,36.2149,38.3705,36.0797,37.1309,35.9272,37.8485,34.3811,35.3901,41.2932,37.4462,42.8534,37.7968,36.6858
-75.9421,0.841554,0.114757,5,31,0,100.805,39.4614,-2.86369,0.85897,0.84313,0.663823,1.77329,1.48536,1.29087,1.0212,1.89736,1.05814,1.17403,1.15844,0.406697,0.300072,0.107296,0.545247,0.308636,0.259158,0.5528,0.972715,0.166548,0.167635,0.462506,-0.126242,-0.0725726,1.01475,0.930739,0.965472,1.6801,0.496872,-0.33033,1.37583,1.60285,1.40647,0.678557,2.31408,1.89943,1.54356,1.47339,1.54073,-0.117001,1.64656,0.658891,1.07627,0.926682,1.08106,0.356083,1.13635,0.880097,1.18904,0.744724,1.89515,1.42041,-0.688902,0.68603,-1.06663,0.824088,0.967651,0.0095907,25.143,28.0067,30.8704,33.7341,36.5978,37.047,37.5605,34.3833,35.2078,35.7648,36.5371,34.028,36.4313,36.0994,36.144,38.2968,38.6021,39.1542,37.9,38.5776,38.7193,37.8784,36.6759,38.9845,38.9814,38.137,39.823,39.6693,36.5555,36.7961,36.6966,34.6501,38.0386,40.4074,35.5215,34.8714,35.4338,37.5183,32.8346,34.0221,35.0412,35.2421,35.0493,39.7965,34.7462,37.5746,36.3793,36.8077,36.3656,38.4417,36.2073,36.9411,36.0564,37.3288,34.0343,35.3938,41.4342,37.4969,42.5159,37.1015,36.6904
-68.2425,0.95612,0.114757,5,31,0,107.357,39.9037,-3.10355,0.905708,0.473609,1.66046,0.960308,1.27667,1.2772,1.29687,0.875818,1.08606,1.10656,0.860723,0.792967,0.573316,0.364351,0.359947,0.653743,0.378356,0.683576,0.921012,0.44037,0.431976,0.727891,0.0466484,0.108579,0.0254542,1.2892,1.87489,1.62538,0.5617,0.806798,1.54817,1.18362,1.02053,0.451066,1.88299,2.02049,1.47504,1.73785,2.15742,0.11635,1.9291,0.869256,0.97909,1.14203,1.13258,0.897367,1.71622,1.09274,0.804662,1.10925,1.12571,1.30534,-0.0878697,0.0329406,-0.492863,0.691012,1.25087,0.0254446,24.386,27.4895,30.5931,33.6966,36.8002,38.4338,34.7504,36.9233,35.9415,35.9399,35.8788,37.1856,36.5331,36.4694,37.2324,37.4427,38.1244,38.7729,38.7866,37.8748,38.7295,37.7822,37.0453,38.537,38.563,37.6447,39.7589,39.5667,39.8247,35.9026,34.0849,34.8593,38.1604,37.3998,35.0989,36.2303,36.7364,38.5038,34.0598,33.633,35.3259,34.5102,33.208,39.5426,33.9166,37.2059,36.865,36.3594,36.3887,37.1187,34.5773,36.5123,37.4064,36.4611,36.41,35.8525,40.1764,39.8015,41.4333,37.7591,36.0216
-73.4415,0.770055,0.114757,5,31,0,106.912,39.5855,-2.97003,0.934304,0.640739,0.856642,0.695578,1.47449,1.05662,0.707939,1.24184,0.730039,0.965408,1.27189,0.67539,0.535135,0.433135,0.47225,0.627139,0.673579,0.615871,0.855106,0.343842,0.569347,0.188071,0.0343961,0.433059,1.19008,1.15874,1.17567,1.50469,1.10348,-0.154045,1.60209,1.60308,1.44527,0.841569,2.05108,2.04248,1.31243,1.57412,1.57356,-0.266391,1.97985,1.00611,0.586559,1.16093,0.893859,0.653994,1.32172,0.999738,0.690784,0.874738,1.71475,1.27325,-0.733202,0.58654,-0.750974,0.179168,1.10258,0.17447,24.7354,27.7054,30.6754,33.6454,36.6155,37.6825,37.0412,37.5196,35.2062,36.4473,37.4829,35.8972,37.4172,36.7182,35.8079,37.5796,37.9961,38.2991,38.1829,37.7229,37.5849,37.7563,37.0458,38.5643,37.8945,39.0269,39.4833,38.2993,36.0509,36.144,36.0937,35.1165,36.3081,40.043,34.8272,34.8243,35.293,37.086,33.4937,33.5193,35.6875,34.9103,34.912,40.3767,33.7053,36.5973,37.8434,36.1375,36.9307,37.6431,35.6599,36.6162,37.5338,36.9875,34.4926,35.8039,41.7631,37.8434,41.8159,39.0534,36.3108
-66.4865,0.86124,0.114757,5,31,0,104.758,39.8639,-3.12365,0.885217,0.526814,1.42669,1.33803,1.52417,1.44083,1.65566,1.53612,1.46522,1.20186,0.661168,0.878977,0.456862,0.260717,0.0489647,0.600542,0.311023,0.68204,1.00303,0.216261,0.344724,0.47276,-0.204843,0.391353,0.468865,1.35699,1.67263,1.281,0.556716,0.590357,1.28272,1.49124,0.951363,0.686552,1.95431,2.00253,1.54779,1.50705,1.94872,0.193545,1.73427,0.787061,1.0858,1.08675,0.991995,0.774896,1.52164,0.602296,0.373066,1.06735,1.46728,1.23777,-1.24391,0.224592,-0.871753,0.920005,1.48218,0.0474732,24.2456,27.3693,30.4929,33.6166,36.7402,38.2183,35.4074,35.6843,35.1029,35.3632,34.6922,35.0656,35.287,36.1097,37.7986,37.1182,38.4368,39.0495,39.7109,37.988,38.8923,37.7334,36.7307,39.1883,38.7871,38.3871,40.5037,38.6414,38.3993,35.6251,34.6391,35.8625,38.1249,38.0198,35.8571,35.2057,36.8921,37.7193,33.7593,33.6087,35.0291,35.1564,33.7767,39.2593,34.4466,37.4054,36.4722,36.4692,36.7652,37.4434,35.1108,37.9825,38.6985,36.5299,35.2806,35.9975,43.7494,39.1623,42.5869,36.9901,35.2341
-64.2737,0.973576,0.114757,5,31,0,97.4429,39.9108,-3.12233,0.845455,0.98351,0.919343,1.21473,1.12665,1.39995,0.743487,1.21943,0.535546,0.955199,1.27191,0.696914,0.578533,0.238008,0.627664,0.486327,0.70928,0.528913,0.876799,0.581692,0.450285,0.704427,-0.0351087,0.252479,0.788282,1.08917,1.24677,1.92222,0.78327,-0.0464373,1.65558,1.38018,1.47598,0.759174,2.15614,2.14075,1.45921,1.77259,1.87689,-0.349418,2.01329,0.913847,0.976847,0.87644,1.06689,0.576879,1.41241,1.568,1.22775,0.778225,1.59783,1.61023,-0.127418,0.474234,-0.502442,0.768757,0.775027,0.100276,24.2991,27.4215,30.5438,33.6661,36.7885,36.8399,37.0403,36.118,36.393,35.5397,37.5894,36.1033,38.2386,36.9283,35.9395,37.7348,38.1044,39.1677,37.951,38.3923,37.6962,38.2593,37.1731,38.0946,38.5049,37.7113,40.0204,39.1225,37.4495,36.5101,36.018,33.909,37.4652,40.0558,34.7415,35.6014,35.3023,37.5404,33.1786,33.2267,35.3547,34.3762,34.0505,41.0018,33.6246,37.0575,36.8608,37.1743,36.5796,38.1096,35.5008,35.015,36.0774,37.4809,34.9218,34.8831,40.3086,38.4301,41.4796,37.5105,37.4909
-66.3629,0.955558,0.114757,5,31,0,92.9122,40.4353,-3.2894,0.766579,0.707585,1.47873,1.60974,1.66701,1.40948,1.64859,1.53018,1.86328,1.26942,0.781579,1.00789,0.544557,0.606707,0.251751,0.921647,0.527496,0.746935,1.10924,0.426325,0.535687,0.621266,0.409117,0.50854,0.532058,1.44213,1.67709,1.4407,0.711493,0.614662,1.37064,1.60281,1.07276,0.801958,1.97765,1.88204,1.57826,1.57811,1.83502,0.286794,1.737,0.946903,1.12527,1.27529,1.10868,1.00455,1.56518,0.740465,0.824219,1.16614,1.45151,1.2247,-0.895263,0.409479,-0.817735,0.962234,1.50723,0.0500854,23.9884,27.2778,30.5671,33.8565,37.1459,38.1078,35.5712,35.1403,34.9519,35.799,35.0125,35.402,34.3063,36.2597,37.8644,37.12,38.6441,38.4396,39.6072,37.4037,38.7002,37.9784,36.7866,39.033,38.6733,38.3918,39.0896,38.7626,38.6852,35.6916,34.9187,35.6963,38.095,38.4135,35.9268,35.1631,36.9066,37.7974,33.9301,34.2446,35.2438,35.2443,34.3992,39.492,34.7217,37.3206,36.7339,36.2404,36.7884,37.131,35.2868,37.9997,37.7242,36.5995,35.6608,36.4068,43.3802,39.0884,43.1252,37.2702,35.4775
-64.4209,0.486626,0.114757,5,31,0,101.327,40.422,-3.15104,0.888528,1.12577,1.0371,1.41868,1.34441,1.46378,0.972245,1.39023,0.607399,1.17841,1.18846,0.899641,0.45018,0.242146,0.716812,0.514259,0.709305,0.756429,1.00079,0.697883,0.555984,0.59353,0.425456,0.520627,0.810838,1.2056,1.44385,1.94028,0.922847,0.186938,1.78539,1.49251,1.6271,0.939118,2.27995,2.30649,1.59255,1.9358,2.02951,0.361646,2.00473,1.04845,1.1089,1.05723,1.25166,0.709039,1.58507,1.62552,1.50261,0.938332,1.69499,1.79219,-0.0197945,0.639931,-0.209355,1.03376,1.09018,0.0303065,24.6668,27.8179,30.9689,34.1199,37.271,36.8747,37.1541,35.9517,36.1857,35.8096,37.3584,36.0413,38.5081,36.7088,36.6771,37.5872,39.0035,39.659,38.1633,38.8016,38.187,38.0385,37.2685,38.223,38.6701,38.5518,39.0814,38.7815,37.867,36.6231,35.8724,34.3081,37.5141,39.833,34.7962,35.7191,35.295,37.4628,33.2378,33.1542,35.4038,34.3222,34.027,39.2825,34.105,37.1183,36.9278,37.0906,36.478,38.1878,35.4274,35.2999,35.6872,37.4653,35.081,34.7748,40.4844,38.4056,41.0817,37.1646,36.9868
-63.2056,0.975412,0.114757,5,31,0,88.2993,40.2565,-3.17426,0.762457,0.695419,1.4038,1.61575,1.58969,1.28156,1.61586,1.56537,1.76385,1.20132,1.01038,0.979527,0.830932,0.876799,0.322871,0.859785,0.579399,0.735304,1.12004,0.47283,0.599487,0.873556,0.0841545,0.311601,0.715065,1.4521,1.70635,1.53777,0.691349,0.62328,1.3618,1.61476,1.06365,0.830863,1.97726,2.01148,1.61171,1.53599,1.86423,-0.119927,1.78498,0.920486,1.12154,1.25143,1.07983,0.986706,1.55538,0.796278,0.589104,1.16317,1.48502,1.26209,-0.877472,0.348568,-0.812264,0.842692,1.35989,0.00609756,24.3852,27.5594,30.7337,33.908,37.0822,38.049,35.8005,35.1277,35.2104,36.1885,35.1273,35.2876,34.6576,36.4432,37.0493,37.1472,37.6189,37.4733,39.2316,37.5273,38.4173,37.9224,36.7012,38.7556,38.3535,37.4836,39.9893,39.2674,37.9867,35.6471,34.8401,35.3752,38.062,38.278,35.9338,35.1308,36.8802,37.6191,33.9802,33.8715,35.1405,35.3808,34.3389,40.6371,34.5905,37.3346,36.6964,36.2841,36.8288,37.1244,35.3193,37.7289,38.3865,36.5643,35.5426,36.2503,43.0418,39.15,42.8348,37.5816,35.9398
-71.4376,0.525454,0.114757,5,31,0,97.5804,40.3367,-3.24388,0.949568,1.11637,1.03175,1.50521,1.38983,1.55527,0.874622,1.29871,0.548262,1.15496,1.26223,0.822209,0.694762,0.12161,0.613092,0.822951,0.638494,0.704545,1.09326,0.751986,0.592284,0.457419,0.0146899,0.734945,0.857674,1.15101,1.43885,1.85472,0.964114,0.161128,1.8391,1.4331,1.5159,0.972005,2.22551,2.17815,1.56914,1.95654,1.99392,0.399531,1.95865,1.1861,1.08931,1.04312,1.15963,0.620769,1.57503,1.60392,1.65241,0.938457,1.7333,1.76475,0.0258006,0.708864,-0.22104,1.1368,0.972934,0.133091,24.1173,27.3612,30.605,33.8489,37.0928,36.7153,36.9898,35.454,35.8282,35.2916,37.4995,36.1238,38.5582,36.5901,36.2422,37.6695,38.083,39.9422,38.3479,37.6671,38.2655,38.0512,36.7903,37.8973,38.4154,38.8529,40.289,37.9526,37.5545,36.603,35.6692,34.3202,37.2092,39.814,34.3709,35.6879,35.4193,37.1836,33.1174,33.271,35.2466,33.9899,33.8686,39.0407,33.9831,36.4891,36.8031,36.9529,36.575,38.323,35.2275,35.1337,34.9765,37.2924,34.7141,34.6121,40.253,38.0372,41.0537,36.649,37.1806
-72.3851,0.936224,0.114757,5,31,0,100.842,40.7199,-3.31619,0.836142,0.839999,1.64627,1.0365,1.55144,1.35263,1.56577,1.56405,1.57964,1.2679,1.13087,1.22965,0.767619,0.817761,0.600074,0.789913,0.745258,0.711416,1.32001,0.454885,0.768308,0.988092,0.389889,0.297893,0.634019,1.47024,1.51449,1.52476,0.982657,1.07068,1.51346,1.76941,1.23996,0.97283,1.98605,2.0032,1.45496,1.55618,1.78478,0.074525,2.02152,0.973609,0.825733,1.15756,1.21049,1.01413,1.59461,0.721253,0.797923,1.25594,1.78439,1.52024,-1.23917,0.577219,-0.827668,1.29771,1.47834,0.0264836,24.139,27.4552,30.7714,34.0875,37.4037,37.9343,35.2606,37.2827,35.575,36.2344,35.5275,35.5332,35.4815,36.5153,36.9697,36.6422,38.1743,38.0081,38.73,38.1004,38.2485,38.3607,36.3425,39.2114,38.1721,37.4432,39.427,39.732,38.6174,35.8443,35.6976,35.6635,37.4612,37.1694,35.701,34.8522,36.608,37.4938,34.1338,34.0769,35.895,35.5593,34.8013,40.4728,34.0162,37.4912,37.9816,36.8812,36.7057,37.3569,35.4319,38.3281,38.0739,36.555,34.8025,35.6785,44.8292,38.8058,43.4646,36.4165,35.8174
