# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=176807474
# chain_id=2
# iter=2000
# warmup=500
# save_warmup=1
# thin=1
# refresh=10
# stepsize=0.01
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.7
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=12
# sampler_t=NUTS(diag_e)
# sample_file=temp/tmp_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_std_curve_0,beta_std_curve_1,sigma_std_curve,envir_concentration.1,envir_concentration.2,envir_concentration.3,envir_concentration.4,envir_concentration.5,envir_concentration.6,envir_concentration.7,envir_concentration.8,envir_concentration.9,envir_concentration.10,envir_concentration.11,envir_concentration.12,envir_concentration.13,envir_concentration.14,envir_concentration.15,envir_concentration.16,envir_concentration.17,envir_concentration.18,envir_concentration.19,envir_concentration.20,envir_concentration.21,envir_concentration.22,envir_concentration.23,envir_concentration.24,envir_concentration.25,envir_concentration.26,envir_concentration.27,envir_concentration.28,envir_concentration.29,envir_concentration.30,envir_concentration.31,envir_concentration.32,envir_concentration.33,envir_concentration.34,envir_concentration.35,envir_concentration.36,envir_concentration.37,envir_concentration.38,envir_concentration.39,envir_concentration.40,envir_concentration.41,envir_concentration.42,envir_concentration.43,envir_concentration.44,envir_concentration.45,envir_concentration.46,envir_concentration.47,envir_concentration.48,envir_concentration.49,envir_concentration.50,envir_concentration.51,envir_concentration.52,envir_concentration.53,envir_concentration.54,envir_concentration.55,envir_concentration.56,sigma_envir_qPCR,mu_std_curve.1,mu_std_curve.2,mu_std_curve.3,mu_std_curve.4,mu_std_curve.5,mu_qPCR_envir.1,mu_qPCR_envir.2,mu_qPCR_envir.3,mu_qPCR_envir.4,mu_qPCR_envir.5,mu_qPCR_envir.6,mu_qPCR_envir.7,mu_qPCR_envir.8,mu_qPCR_envir.9,mu_qPCR_envir.10,mu_qPCR_envir.11,mu_qPCR_envir.12,mu_qPCR_envir.13,mu_qPCR_envir.14,mu_qPCR_envir.15,mu_qPCR_envir.16,mu_qPCR_envir.17,mu_qPCR_envir.18,mu_qPCR_envir.19,mu_qPCR_envir.20,mu_qPCR_envir.21,mu_qPCR_envir.22,mu_qPCR_envir.23,mu_qPCR_envir.24,mu_qPCR_envir.25,mu_qPCR_envir.26,mu_qPCR_envir.27,mu_qPCR_envir.28,mu_qPCR_envir.29,mu_qPCR_envir.30,mu_qPCR_envir.31,mu_qPCR_envir.32,mu_qPCR_envir.33,mu_qPCR_envir.34,mu_qPCR_envir.35,mu_qPCR_envir.36,mu_qPCR_envir.37,mu_qPCR_envir.38,mu_qPCR_envir.39,mu_qPCR_envir.40,mu_qPCR_envir.41,mu_qPCR_envir.42,mu_qPCR_envir.43,mu_qPCR_envir.44,mu_qPCR_envir.45,mu_qPCR_envir.46,mu_qPCR_envir.47,mu_qPCR_envir.48,mu_qPCR_envir.49,mu_qPCR_envir.50,mu_qPCR_envir.51,mu_qPCR_envir.52,mu_qPCR_envir.53,mu_qPCR_envir.54,mu_qPCR_envir.55,mu_qPCR_envir.56
-375.023,1,0.00867702,4,15,0,628.182,37.7732,-0.612902,6.41345,1.91698,-1.96701,0.931191,-1.25331,1.7308,1.58689,0.00334568,1.84063,-0.34831,-0.111433,0.446885,-0.00399599,-1.65469,0.581556,0.847076,0.726139,1.28155,-1.74922,-0.659436,-1.01187,-0.453633,-1.58464,-1.21801,0.434422,0.974129,0.754214,0.61692,0.321723,0.568153,0.369195,0.341166,1.02197,0.947728,0.573175,1.64608,-1.6085,1.17746,1.56319,-1.64839,0.121788,-0.201478,-1.53729,-0.58924,2.01333,1.32591,-1.57891,1.211,-1.87409,-1.54589,-1.53163,-0.808605,-1.44224,1.23034,1.17067,0.907572,1.84291,0.701232,34.7087,35.3216,35.9345,36.5474,37.1603,36.5983,38.9788,37.2025,38.5414,36.7124,36.8006,37.7712,36.6451,37.9867,37.8415,37.4993,37.7757,38.7874,37.4168,37.254,37.3282,36.9878,38.8453,38.1774,38.3934,38.0513,38.7444,38.5197,37.507,37.1762,37.311,37.3951,37.576,37.425,37.5469,37.5641,37.1469,37.1924,37.4219,36.7643,38.7591,37.0516,36.8151,38.7835,37.6986,37.8967,38.7154,38.1344,36.5392,36.9606,38.7409,37.031,38.9219,38.7207,38.712,38.2688,38.6572,37.0191,37.0557,37.217,36.6437
-313.577,0.600674,0.0224448,2,5,1,403.708,37.0232,-0.623916,4.43532,1.91309,-1.87292,1.04794,-1.28107,1.76425,1.52776,-0.0544215,1.81252,-0.326915,-0.150835,0.550432,-0.010899,-1.67334,0.659809,0.802881,0.787935,1.40754,-1.80585,-0.659642,-0.868147,-0.504874,-1.60113,-1.3002,0.382393,0.837269,0.820883,0.657477,0.315982,0.609041,0.297575,0.495365,0.98702,0.881506,0.643045,1.65393,-1.57373,1.15556,1.58229,-1.75274,0.111279,-0.233419,-1.42406,-0.642035,2.07953,1.37049,-1.54501,1.19872,-1.93707,-1.52999,-1.62434,-0.817205,-1.48472,1.21266,1.25852,0.851836,1.67759,0.636334,33.9036,34.5275,35.1514,35.7754,36.3993,35.8296,38.1917,36.3694,37.8225,35.9225,36.07,37.0572,35.8923,37.2272,37.1173,36.6798,37.03,38.0672,36.6115,36.5223,36.5316,36.145,38.1499,37.4348,37.5648,37.3382,38.0222,37.8344,36.7846,36.5008,36.511,36.613,36.8261,36.6432,36.8375,36.7141,36.4074,36.4732,36.622,35.9913,38.0051,36.3022,36.036,38.1168,36.9538,37.1688,37.9117,37.4238,35.7257,36.1681,37.9872,36.2753,38.2318,37.9778,38.0367,37.5331,37.9495,36.2666,36.238,36.4917,35.9765
-314.615,0.648046,0.0164901,3,10,1,335.665,36.6197,-0.625926,4.46184,1.92484,-1.84354,1.08833,-1.27437,1.74168,1.52596,-0.0511774,1.79814,-0.340731,-0.14099,0.575069,-0.0178903,-1.65797,0.643435,0.799264,0.795476,1.4134,-1.80119,-0.666649,-0.874437,-0.492977,-1.59606,-1.29268,0.367953,0.840813,0.808061,0.674806,0.304051,0.603274,0.295741,0.501947,0.97235,0.88151,0.643696,1.6659,-1.5689,1.17706,1.58532,-1.73663,0.109914,-0.211287,-1.45126,-0.647714,2.08163,1.38389,-1.55825,1.22603,-1.9426,-1.51205,-1.62523,-0.835472,-1.5015,1.22787,1.26785,0.858762,1.67315,0.646337,33.49,34.116,34.7419,35.3678,35.9937,35.4149,37.7736,35.9385,37.4173,35.5295,35.6645,36.6517,35.4942,36.8329,36.7079,36.2597,36.6309,37.6574,36.2169,36.1194,36.1218,35.735,37.7471,37.0369,37.167,36.9282,37.6187,37.4288,36.3894,36.0934,36.1139,36.1973,36.4294,36.2421,36.4346,36.3055,36.0111,36.0679,36.2168,35.5769,37.6017,35.8829,35.6274,37.7067,36.5509,36.7519,37.5281,37.0251,35.3167,35.7535,37.595,35.8523,37.8356,37.5661,37.6369,37.1426,37.5595,35.8511,35.8261,36.0822,35.5724
-282.482,0.774989,0.0141235,3,15,1,339.509,36.6325,-0.626301,3.39551,1.9415,-1.91773,1.10372,-1.23302,1.67337,1.57877,0.00303407,1.75616,-0.326038,-0.118774,0.545838,0.0109722,-1.573,0.691459,0.78793,0.859105,1.41344,-1.83335,-0.678333,-0.933377,-0.418451,-1.66629,-1.31904,0.395157,0.833537,0.774373,0.602759,0.273479,0.637544,0.268729,0.461098,0.880106,0.980805,0.704782,1.63586,-1.60019,1.16687,1.62011,-1.71298,0.142444,-0.217523,-1.44317,-0.594634,2.0551,1.38376,-1.66774,1.1345,-1.88884,-1.47672,-1.65448,-0.813333,-1.60062,1.17894,1.38982,0.7603,1.68517,0.652646,33.501,34.1273,34.7536,35.3799,36.0062,35.4165,37.8336,35.9412,37.4047,35.5844,35.6437,36.6306,35.5326,36.8367,36.7069,36.2906,36.6256,37.6176,36.1994,36.139,36.0944,35.7472,37.7807,37.0573,37.2171,36.8946,37.6761,37.4586,36.385,36.1104,36.1475,36.255,36.4612,36.2332,36.4642,36.3437,36.0813,36.0182,36.1911,35.6079,37.6347,35.9017,35.6178,37.7053,36.5433,36.7687,37.5363,37.0049,35.3454,35.7658,37.677,35.9219,37.8155,37.5574,37.6687,37.1419,37.6349,35.8941,35.762,36.1563,35.5771
-282.482,2.71566e-06,0.0180366,1,3,1,314.592,36.6325,-0.626301,3.39551,1.9415,-1.91773,1.10372,-1.23302,1.67337,1.57877,0.00303407,1.75616,-0.326038,-0.118774,0.545838,0.0109722,-1.573,0.691459,0.78793,0.859105,1.41344,-1.83335,-0.678333,-0.933377,-0.418451,-1.66629,-1.31904,0.395157,0.833537,0.774373,0.602759,0.273479,0.637544,0.268729,0.461098,0.880106,0.980805,0.704782,1.63586,-1.60019,1.16687,1.62011,-1.71298,0.142444,-0.217523,-1.44317,-0.594634,2.0551,1.38376,-1.66774,1.1345,-1.88884,-1.47672,-1.65448,-0.813333,-1.60062,1.17894,1.38982,0.7603,1.68517,0.652646,33.501,34.1273,34.7536,35.3799,36.0062,35.4165,37.8336,35.9412,37.4047,35.5844,35.6437,36.6306,35.5326,36.8367,36.7069,36.2906,36.6256,37.6176,36.1994,36.139,36.0944,35.7472,37.7807,37.0573,37.2171,36.8946,37.6761,37.4586,36.385,36.1104,36.1475,36.255,36.4612,36.2332,36.4642,36.3437,36.0813,36.0182,36.1911,35.6079,37.6347,35.9017,35.6178,37.7053,36.5433,36.7687,37.5363,37.0049,35.3454,35.7658,37.677,35.9219,37.8155,37.5574,37.6687,37.1419,37.6349,35.8941,35.762,36.1563,35.5771
-250.605,0.998776,0.00208411,11,2047,0,310.293,36.9791,-1.21942,3.12486,-1.22795,2.45045,1.64047,2.78864,-0.197206,-0.608714,1.44684,-0.290448,0.730813,0.39676,-1.70955,-1.69678,-0.751285,-2.76877,-1.31161,-3.71366,-1.91809,1.58887,-1.31438,-1.11946,-0.91335,-1.16633,-1.82093,-0.621395,0.57267,1.08486,1.68526,-1.22916,-2.65441,2.03128,1.66298,0.678191,-1.68167,3.35729,1.96337,3.49015,0.983508,1.94447,-2.08648,3.25149,-0.745407,1.42749,1.39107,1.39397,-2.11228,3.66608,-0.928875,1.48052,1.19344,3.41058,2.83314,-4.03096,-1.35037,-7.29969,1.04523,-1.07841,0.0009353,30.882,32.1014,33.3208,34.5402,35.7597,38.4765,33.991,34.9787,33.5786,37.2195,37.7213,35.2148,37.3332,36.0879,36.4953,39.0637,39.0482,37.8952,40.3554,38.5785,41.5076,39.318,35.0416,38.5818,38.3442,38.0928,38.4013,39.1995,37.7368,36.2808,35.6562,34.924,38.4779,40.2159,34.5021,34.9512,36.1521,39.0297,32.8851,34.5849,32.7231,35.7798,34.608,39.5234,33.0141,37.888,35.2384,35.2828,35.2792,39.5548,32.5086,38.1118,35.1737,35.5238,32.8202,33.5243,41.8945,38.6257,45.8804,35.7045,38.2941
-215.653,0.625854,0.00536806,9,607,0,279.455,36.729,-1.27202,2.16001,-1.24259,2.70235,1.95637,3.90622,0.0835774,-0.612871,0.751005,-0.164496,0.43258,0.705742,-2.16857,-1.34333,-1.57866,-1.93586,-1.83928,-2.70236,-0.257307,0.182563,-1.02249,-1.03106,-0.689063,-2.2068,-1.65401,0.29208,0.879437,0.199505,1.24085,-1.16774,-2.52576,1.76797,1.51583,1.66065,-1.75245,3.76815,2.59975,3.42715,1.35808,1.64455,-2.81134,1.96312,-1.1963,0.588129,-0.00210599,0.839934,-0.591856,3.27832,-1.76565,0.0136277,1.36574,3.41493,3.2535,-4.32399,0.0249232,-5.16489,0.899216,-1.44892,0.000445761,30.3688,31.6409,32.9129,34.1849,35.4569,38.3096,33.2915,34.2404,31.7602,36.6226,37.5085,35.7737,36.9382,36.1787,35.8312,39.4874,38.4377,38.737,39.1914,39.0686,40.1664,37.0563,36.4967,38.0296,38.0405,37.6055,39.5361,38.8329,36.3574,35.6103,36.4752,35.1506,38.2143,39.9418,34.4801,34.8008,34.6166,38.9581,31.9358,33.422,32.3695,35.0014,34.6371,40.3051,34.2318,38.2507,35.9808,36.7316,35.6605,37.4818,32.5589,38.9749,36.7116,34.9917,32.3851,32.5904,42.2292,36.6973,43.2988,35.5851,38.572
-205.37,0.884465,0.00437392,10,1023,0,239.465,36.649,-1.40572,1.67089,-1.89734,2.72822,2.51732,2.82548,-0.652491,0.670431,1.58043,-1.00918,0.427252,0.454997,-2.20162,-1.50939,-0.498059,-2.15517,-2.15282,-2.04312,-0.699967,-0.0678743,-1.44257,-1.69783,-0.805693,-3.17029,-2.83875,-0.468186,0.894971,1.3967,1.99728,-0.986656,-2.89497,1.45447,1.24949,0.356417,-1.78194,2.53987,3.07791,2.72469,1.91488,2.07315,-2.98958,2.94073,-0.263105,1.08839,-0.854048,0.447878,-1.34992,1.82641,-2.7049,0.376163,1.78446,2.7771,2.4628,-5.26264,0.146368,-4.6759,0.080407,-0.263817,0.000619474,29.6204,31.0261,32.4318,33.8375,35.2432,39.3161,32.8138,33.1103,32.6771,37.5662,35.7065,34.4273,38.0676,36.0484,36.0094,39.7438,38.7708,37.3491,39.6785,39.6752,39.521,37.6329,36.7444,38.6768,39.0356,37.7816,41.1055,40.6395,37.3071,35.3909,34.6856,33.8413,38.0359,40.7185,34.6044,34.8925,36.1479,39.1539,33.0786,32.3223,32.8188,33.9572,33.7347,40.8515,32.5151,37.0188,35.119,37.8495,36.0194,38.5466,34.0815,40.4513,36.1202,34.1405,32.7451,33.187,44.0468,36.4432,43.222,36.5359,37.0198
-207.323,0.049589,0.00783774,5,35,1,237.79,36.5641,-1.42499,1.67087,-1.86464,2.70832,2.54452,2.85879,-0.642462,0.683173,1.55578,-0.996394,0.419183,0.423644,-2.21856,-1.52775,-0.495365,-2.14899,-2.18442,-2.03767,-0.704207,-0.0665226,-1.44896,-1.68453,-0.832376,-3.18668,-2.84381,-0.440851,0.886516,1.39583,2.00071,-0.995338,-2.91234,1.45989,1.26525,0.366808,-1.7852,2.54951,3.07228,2.71545,1.91611,2.08491,-2.99421,2.93575,-0.266782,1.1104,-0.811957,0.425791,-1.37178,1.82221,-2.70599,0.38915,1.79847,2.77328,2.44418,-5.26081,0.159683,-4.67001,0.0758967,-0.252731,0.000610492,29.4392,30.8642,32.2891,33.7141,35.1391,39.2212,32.7048,32.9382,32.4904,37.4796,35.5906,34.3471,37.984,35.9668,35.9604,39.7255,38.7411,37.27,39.6264,39.6769,39.4678,37.5676,36.6589,38.6289,38.9645,37.7502,41.1051,40.6165,37.1923,35.3008,34.5751,33.7131,37.9825,40.7142,34.4838,34.7611,36.0414,39.108,32.9311,32.1861,32.6946,33.8337,33.5931,40.8308,32.3807,36.9443,34.9818,37.7211,35.9574,38.5189,33.9675,40.4201,36.0096,34.0013,32.6122,33.0812,44.0607,36.3366,43.2188,36.456,36.9242
-166.509,0.999415,0.0011322,12,4095,0,239.698,35.5718,-1.59302,1.52657,-0.773719,-2.28341,-0.673945,-1.1527,0.754682,-0.291031,-0.625999,1.20424,-0.638528,-0.33048,-1.67367,-1.60408,-2.62455,-1.7141,-1.72843,-0.966377,-2.02618,-1.15905,-1.62008,-1.41662,-0.880668,-1.60891,-1.36306,-2.38077,-0.933027,0.0318999,-0.0665048,-1.15527,-1.02468,-0.654187,0.109248,0.429126,-0.303664,1.2696,0.892372,0.0832901,-0.522964,0.910669,-2.11718,0.52411,-0.603072,-1.18111,0.473152,-0.665237,-0.738299,-0.802398,0.762307,0.339264,-1.57379,-0.818263,-1.30611,-3.05906,-2.30459,-3.54137,-0.514731,-0.375161,0.0165876,27.6067,29.1997,30.7927,32.3857,33.9788,36.8043,39.2093,36.6454,37.4081,34.3696,36.0354,36.569,33.6534,36.589,36.0982,38.238,38.1271,39.7528,38.3024,38.3252,37.1112,38.7995,37.4182,38.1526,37.8285,36.9747,38.1348,37.7432,39.3644,37.0581,35.521,35.6777,37.4122,37.2041,36.6139,35.3977,34.8882,36.0555,33.5493,34.1502,35.4391,36.4049,34.1211,38.9445,34.7369,36.5325,37.4533,34.818,36.6315,36.7479,36.85,34.3574,35.0313,38.0789,36.8753,37.6524,40.4449,39.2431,41.2133,36.3918,36.1694
-157.02,0.994657,0.00286819,10,1023,0,188.719,36.013,-1.47953,1.33201,-1.65961,1.44152,-0.0805684,1.22733,-0.8448,-0.501623,0.61007,-1.23783,-0.433731,-0.866436,-0.316129,-1.3572,-1.35719,-1.9539,-1.03759,-2.13521,-0.340229,-0.335006,-1.8484,-1.97191,-1.92023,-3.14287,-2.52411,-1.29586,0.413967,0.198401,1.33192,-1.21636,-2.16797,1.12544,0.00825487,-0.927382,-1.90849,1.16139,1.50212,0.122504,1.36417,0.828342,-3.13488,0.92094,-1.05571,-0.250699,-1.21193,-0.272499,-1.48198,1.01734,-1.38493,-1.32465,-0.106119,1.08396,1.20026,-4.48012,-1.94664,-3.77468,-2.46186,-0.382057,0.011651,28.6154,30.0949,31.5744,33.054,34.5335,38.4685,33.8803,36.1322,34.1972,37.2629,36.7552,35.1104,37.8444,36.6547,37.2949,36.4807,38.021,38.021,38.9039,37.5482,39.1721,36.5164,36.5087,38.7478,38.9305,38.8541,40.663,39.7475,37.9303,35.4005,35.7195,34.0424,37.8127,39.2206,34.3479,36.0008,37.3851,38.8367,34.2947,33.7906,35.8318,33.9947,34.7875,40.6512,34.6505,37.575,36.3839,37.8061,36.4162,38.2057,34.5078,38.0621,37.9729,36.17,34.4093,34.2372,42.6415,38.8931,41.5978,39.6554,36.5783
-157.02,0.10011,0.00706056,2,7,1,179.64,36.013,-1.47953,1.33201,-1.65961,1.44152,-0.0805684,1.22733,-0.8448,-0.501623,0.61007,-1.23783,-0.433731,-0.866436,-0.316129,-1.3572,-1.35719,-1.9539,-1.03759,-2.13521,-0.340229,-0.335006,-1.8484,-1.97191,-1.92023,-3.14287,-2.52411,-1.29586,0.413967,0.198401,1.33192,-1.21636,-2.16797,1.12544,0.00825487,-0.927382,-1.90849,1.16139,1.50212,0.122504,1.36417,0.828342,-3.13488,0.92094,-1.05571,-0.250699,-1.21193,-0.272499,-1.48198,1.01734,-1.38493,-1.32465,-0.106119,1.08396,1.20026,-4.48012,-1.94664,-3.77468,-2.46186,-0.382057,0.011651,28.6154,30.0949,31.5744,33.054,34.5335,38.4685,33.8803,36.1322,34.1972,37.2629,36.7552,35.1104,37.8444,36.6547,37.2949,36.4807,38.021,38.021,38.9039,37.5482,39.1721,36.5164,36.5087,38.7478,38.9305,38.8541,40.663,39.7475,37.9303,35.4005,35.7195,34.0424,37.8127,39.2206,34.3479,36.0008,37.3851,38.8367,34.2947,33.7906,35.8318,33.9947,34.7875,40.6512,34.6505,37.575,36.3839,37.8061,36.4162,38.2057,34.5078,38.0621,37.9729,36.17,34.4093,34.2372,42.6415,38.8931,41.5978,39.6554,36.5783
-158.353,0.999999,0.00124402,11,2047,0,194.27,35.5293,-1.56588,1.33906,-2.81871,-2.01863,-0.881092,0.0651508,-0.00217453,0.313284,-0.535374,-1.03776,-1.34062,-1.43657,-1.85252,-1.66418,-2.15071,-2.024,-2.67526,-1.27806,-1.427,-1.12801,-1.1207,-2.16257,-1.06181,-2.53419,-2.60123,-2.89718,-0.42102,0.381499,0.0248981,-1.53523,-3.39814,0.050089,0.91208,0.603277,-1.2494,1.45188,0.593347,0.745604,0.657831,1.44271,-2.29859,0.744046,-0.139149,-0.487409,-0.171033,-0.675305,-0.87946,-0.228345,-0.738072,-2.07433,-0.89885,0.53871,-0.944988,-3.42748,0.0286408,-3.9271,-2.76409,-0.444975,0.00898189,27.6999,29.2658,30.8317,32.3976,33.9634,39.9431,38.6902,36.909,35.4273,35.5327,35.0387,36.3676,37.1543,37.6285,37.7788,38.4301,38.1352,38.8971,38.6986,39.7184,37.5306,37.7638,37.2956,37.2842,38.9156,37.192,39.4975,39.6025,40.0659,36.1886,34.9319,35.4903,37.9333,40.8504,35.4509,34.1011,34.5846,37.4857,33.2558,34.6002,34.3618,34.4992,33.2702,39.1286,34.3642,35.7472,36.2925,35.7971,36.5867,36.9064,35.8869,36.685,38.7775,36.9368,34.6858,37.009,40.8963,35.4845,41.6787,39.8575,36.2261
-145.932,0.885191,0.00308836,10,1023,0,185.237,35.4972,-1.72135,1.2856,-1.65641,0.0695379,-0.0589758,-0.624012,-0.00867962,-0.703873,0.052434,-0.450228,-0.340969,-0.121706,-0.692691,-1.90875,-2.30342,-1.69666,-0.852523,-1.98607,-1.91101,-0.922637,-1.66111,-1.40017,-1.69478,-3.17802,-1.8058,0.739195,-0.453931,-0.52647,0.545186,-1.20664,-3.02498,0.343562,-0.822539,-1.34627,-0.716651,0.629511,1.52844,-0.627508,0.0739742,0.298754,-2.98814,0.760369,-1.95759,-1.50884,-1.4079,-0.656545,-1.64729,0.306686,-0.743278,-0.268899,-0.903275,-0.487945,0.443872,-3.9875,-1.47561,-4.05306,-1.75899,-0.66456,0.0125441,26.8904,28.6118,30.3331,32.0545,33.7758,38.3484,35.3775,35.5987,36.5713,35.5121,36.7088,35.4069,36.2722,36.0841,35.7067,36.6895,38.7828,39.4621,38.4177,36.9646,38.9159,38.7867,37.0853,38.3565,37.9073,38.4145,40.9676,38.6056,34.2247,36.2785,36.4034,34.5587,37.5742,40.7042,34.9058,36.913,37.8145,36.7308,34.4135,32.8662,36.5773,35.3698,34.9829,40.6408,34.1883,38.8668,38.0944,37.9206,36.6273,38.3327,34.9692,36.7766,35.96,37.052,36.3371,34.7331,42.361,38.0372,42.4739,38.525,36.6411
-152.071,0.36591,0.00542492,7,201,1,181.218,35.5875,-1.71648,1.43998,-1.92547,0.229793,0.272738,-0.0793302,-0.19712,-0.334878,-0.117581,-1.13357,-0.410152,-0.191176,-0.845041,-1.68134,-2.08054,-1.86117,-0.247985,-1.79756,-1.63457,-1.05931,-1.62369,-0.703656,-1.71576,-3.13888,-1.68913,0.775083,-0.335233,-0.205484,0.105272,-1.38036,-2.79166,0.753863,-0.743612,-1.46631,-0.627025,0.415869,1.42692,-0.417255,0.0139036,0.236516,-2.92558,0.930961,-2.07738,-1.30566,-1.23809,-0.59341,-1.59546,0.263137,-0.945205,-0.167894,-0.875699,-0.211839,0.607,-4.03842,-1.70059,-4.46518,-1.5951,-0.625084,0.0118539,27.0051,28.7216,30.4381,32.1545,33.871,38.8925,35.1931,35.1194,35.7237,35.9259,36.1623,35.7893,37.5333,36.2915,35.9156,37.038,38.4735,39.1587,38.7821,36.0132,38.673,38.3932,37.4058,38.3745,36.7953,38.5326,40.9753,38.4869,34.2571,36.1629,35.9402,35.4068,37.9569,40.3793,34.2935,36.8639,38.1044,36.6638,34.8737,33.1382,36.3037,35.5636,35.1815,40.6092,33.9895,39.1533,37.8286,37.7127,36.6061,38.3261,35.1358,37.2099,35.8757,37.0906,35.9511,34.5456,42.5193,38.5065,43.2519,38.3254,36.6604
-163.594,0.972634,0.00214116,10,1023,0,192.066,35.3714,-1.56008,1.5542,0.831279,-1.78803,0.319608,0.909317,0.391387,-0.427727,-0.110552,-1.32782,-0.992215,-1.45835,-1.55601,-1.66245,-2.44998,-2.20831,-2.99787,-1.71935,-1.69316,-0.903978,-2.43132,-3.46459,-1.55454,-2.38687,-2.79045,-2.78496,-0.421914,0.354638,0.501269,-1.815,-1.50877,-0.629416,0.797333,0.682112,-2.4321,1.88305,0.928838,0.592005,0.888093,1.29572,-2.71782,0.647328,-0.0210462,0.177543,-0.267006,-0.729061,-0.9453,-0.175321,-2.45469,-0.825001,-1.137,0.773408,-0.709099,-4.4069,-3.28351,-4.38672,-1.19554,-0.693671,0.0116474,27.571,29.1311,30.6911,32.2512,33.8113,34.0745,38.1609,34.8728,33.9528,34.7608,36.0387,35.5439,37.4429,36.9193,37.6465,37.7989,37.965,39.1936,38.8165,40.0483,38.0537,38.0129,36.7817,39.1645,40.7764,37.7966,39.0951,39.7247,39.7162,36.0296,34.8181,34.5894,38.2029,37.7252,36.3533,34.1275,34.3072,39.1657,32.4337,33.9223,34.4478,33.9859,33.35,39.6114,34.3615,35.4042,35.0944,35.7879,36.5088,36.8461,35.6449,39.2009,36.6585,37.1452,34.1648,36.4776,42.2465,40.4939,42.215,37.2365,36.4536
-155.182,0.679482,0.00478949,9,511,0,189.504,35.2735,-1.59505,1.27729,-2.63704,0.58625,-0.571223,-0.807828,-1.4019,-0.663449,-0.415853,-0.649053,-0.446657,-0.461674,-0.865247,-1.84354,-1.95604,-2.18349,-0.492797,-2.04391,-1.81397,-1.06839,-1.79079,-1.00207,-1.90088,-3.15117,-1.84417,-0.526562,-0.414101,-0.441636,0.11908,-1.29797,-3.66987,0.57829,-0.874194,-1.67932,-0.660882,0.447813,1.24394,-0.465547,-0.0243026,0.270047,-3.10391,0.627825,-2.26944,-2.05293,-1.06111,-1.0555,-1.70377,0.298161,-1.35991,-1.62915,-0.852383,-0.619874,0.318282,-4.82935,-1.37407,-3.95577,-0.928797,-0.825981,0.224495,27.2983,28.8933,30.4884,32.0834,33.6785,39.4797,34.3384,36.1847,36.5621,37.5096,36.3318,35.9368,36.3088,35.986,36.0099,36.6536,38.2141,38.3935,38.7563,36.0596,38.5337,38.1669,36.9777,38.1299,36.8719,38.3055,40.2998,38.2151,36.1134,35.934,35.978,35.0836,37.3439,41.1272,34.3511,36.6679,37.9521,36.3277,34.5592,33.2894,36.0161,35.3123,34.8428,40.2244,34.2721,38.8934,38.5481,36.966,36.9571,37.9911,34.7979,37.4426,37.8721,36.6331,36.2623,34.7659,42.9766,37.4652,41.5832,36.755,36.591
-140.65,0.634015,0.00463948,9,511,0,175.421,35.2422,-1.58475,1.31631,-2.68845,-0.773348,-0.949888,-0.27749,-0.989486,-2.13248,0.0260808,-1.2832,-1.0545,-0.812036,-1.52299,-2.02435,-2.43043,-1.77603,-1.97811,-1.26327,-2.60611,-1.25698,-2.32786,-1.69571,-1.82705,-2.89864,-2.25446,-0.979135,-0.627252,-0.91017,0.226201,-1.82752,-2.61874,0.340404,0.317077,-0.843052,-1.02409,1.39992,0.891173,0.301831,0.276659,0.257553,-3.2478,-0.106922,-1.42563,-1.5617,-0.586538,-0.652485,-2.1669,-0.108581,-1.27469,-1.97232,-1.04229,0.451896,-0.386841,-4.0298,-2.14059,-4.59116,-0.922548,-0.310217,0.146529,27.3184,28.9032,30.4879,32.0727,33.6574,39.5027,36.4677,36.7475,35.6819,36.8102,38.6216,35.2008,37.2757,36.9133,36.529,37.6557,38.4502,39.0938,38.0567,38.377,37.2441,39.3722,37.2341,38.9312,37.9294,38.1376,39.8358,38.8149,36.7938,36.2362,36.6845,34.8837,38.1383,39.3922,34.7027,34.7397,36.5782,36.8651,33.0236,33.8299,34.7638,34.8037,34.834,40.3891,35.4116,37.5014,37.7171,36.1717,36.2762,38.6762,35.4142,37.2622,38.3678,36.8939,34.526,35.8552,41.6284,38.6344,42.518,36.7042,35.7338
